index,Diameter (nm),Cell_type,Concentration (g/L),Viability (%),Coat,Line_Primary_Cell,Animal,Cell_morphology,Cell_age,Cell_organ,Time (h),Test,Test_indicator,Molecular weight (g/mol),Electronegativity,Elements,Ionic radius
4226,160.5,7,8.689553355010964e-10,109.6,0,0,5,2,0,46,24,16,20,79.8658,2.806666666666667,19,0.8516666666666667
570,29.57,46,0.1,41.756,0,0,5,5,1,21,24,19,5,107.8682,1.93,0,1.086666666666667
205,8.5,48,5.310213732766917e-08,103.34318,32,0,5,2,0,40,24,18,21,107.8682,1.93,0,1.086666666666667
1097,21.0,21,3.840352009390952e-07,87.08572,8,0,5,2,0,42,24,18,21,196.966569,2.54,2,1.07
4238,56.0,40,3.409629838544904e-08,73.46479,46,0,5,0,2,45,48,16,20,79.8658,2.806666666666667,19,0.8516666666666667
1333,6.3,0,0.0006,89.578,0,0,5,9,1,3,24,17,7,196.966569,2.54,2,1.07
4928,100.0,91,0.025,14.625,0,0,5,2,1,4,24,17,7,81.4084,2.545,20,0.88
4525,639.0,30,1.763821445214679e-15,97.75281,0,1,5,0,0,38,12,17,20,81.4084,2.545,20,0.88
2953,28.33,110,0.05,87.538,0,1,9,3,1,21,6,17,7,231.5326,2.75,11,0.8525
1227,28.18,74,0.1378765983,97.55011,9,0,5,2,0,41,72,17,20,196.966569,2.54,2,1.07
3898,50.0,46,0.5,19.643,0,0,5,5,1,21,4,17,7,60.0843,2.926666666666666,18,0.54
3377,13.5,65,4.689255281653665e-06,49.419353,33,0,5,2,0,33,72,10,16,195.084,2.28,16,0.805
3881,307.6,47,0.1,94.894,0,0,5,2,1,7,48,17,7,60.0843,2.926666666666666,18,0.54
4149,81.8,22,0.1,15.837,0,0,5,2,1,8,48,17,7,79.8658,2.806666666666667,19,0.8516666666666667
3712,375.4,83,4.240702011600233e-11,103.85965,34,0,12,4,0,25,24,17,20,60.0843,2.926666666666666,18,0.54
4159,25.0,7,0.15,127.62,0,0,5,2,1,22,6,16,7,79.8658,2.806666666666667,19,0.8516666666666667
689,20.0,78,0.0068,83.058,33,0,12,7,1,17,24,23,7,107.8682,1.93,0,1.086666666666667
695,27.7,46,0.1,66.528,27,0,5,5,1,21,48,17,7,107.8682,1.93,0,1.086666666666667
4331,150.0,25,5.706961419520449e-09,84.210526,0,1,5,3,0,45,24,16,20,79.8658,2.806666666666667,19,0.8516666666666667
1232,21.2,6,0.1378765983,94.4,33,0,5,2,0,41,48,17,20,196.966569,2.54,2,1.07
1261,28.18,74,0.0590899706999999,102.093544,9,0,5,2,0,41,72,17,20,196.966569,2.54,2,1.07
680,29.57,46,0.6,4.4828,0,0,5,5,1,21,72,5,0,107.8682,1.93,0,1.086666666666667
2063,88.5,85,3.573014667615716e-09,31.74603,0,0,5,7,0,29,24,17,20,143.0914,2.413333333333334,10,0.82
1678,30.0,15,0.4,63.636,16,0,12,3,1,5,24,17,7,720.642,2.55,4,0.3
2943,42.5,30,0.1,95.724,0,1,5,2,1,14,12,17,7,231.5326,2.75,11,0.8525
3128,18.4,94,0.05,86.949,27,0,5,2,1,18,48,17,7,231.5326,2.75,11,0.8525
1371,1.5,103,0.01,-1.1091,24,0,5,14,3,11,24,17,7,196.966569,2.54,2,1.07
1234,40.0,95,1.515575282342455e-08,98.0,30,0,9,0,0,28,72,2,16,196.966569,2.54,2,1.07
4267,47.83,60,8.361679662897097e-08,92.8251123,0,0,10,2,0,39,24,23,20,79.8658,2.806666666666667,19,0.8516666666666667
3236,30.0,13,2.762018747181406e-08,121.16505,0,0,9,3,0,47,48,16,20,95.94,2.16,14,0.775
4400,15.0,35,0.2,32.7,0,0,5,2,3,15,72,17,7,79.8658,2.806666666666667,19,0.8516666666666667
1974,17.0,29,2.13719453627795e-07,41.809956,0,1,5,0,0,26,24,6,14,58.933195,1.88,8,0.7683333333333334
1662,40.0,55,0.02,37.226,0,0,5,6,1,4,24,17,7,1526.45392,2.564830917874396,4,0.3
4899,141.0,92,0.05,66.615,0,0,11,3,1,10,6,17,7,81.4084,2.545,20,0.88
2578,957.0,30,1.59880642016515e-12,86.832077,0,1,5,0,0,38,24,14,15,231.5326,2.75,11,0.8525
3198,8.0,87,8.368190415928485e-06,21.120716,0,0,9,11,0,29,24,14,15,40.3044,2.375,12,0.86
4718,8.0,17,0.203521,64.72868,0,1,5,6,0,29,24,15,17,81.4084,2.545,20,0.88
1297,215.0,70,0.0012,82.427,0,0,5,3,1,3,24,19,5,196.966569,2.54,2,1.07
3304,13.5,50,2.344627640826832e-06,78.7921,33,0,5,3,0,41,24,10,16,195.084,2.28,16,0.805
3768,60.0,44,1.5021075e-07,100.03354354,0,1,5,0,2,48,96,14,15,60.0843,2.926666666666666,18,0.54
2962,10.9,91,0.175,106.44,26,0,5,2,1,4,24,17,7,231.5326,2.75,11,0.8525
3079,10.0,94,0.003125,101.11,27,0,5,2,1,18,48,16,7,231.5326,2.75,11,0.8525
796,239.0,30,5.996465006486422e-14,95.505615,0,1,5,0,0,38,12,17,20,101.9612772,2.708,1,0.675
3744,13.0,87,3.272923920223464e-05,93.752266,0,0,9,11,0,29,24,15,11,60.0843,2.926666666666666,18,0.54
4581,18.0,94,7.891138715977885e-07,14.141414,0,0,5,2,0,42,48,17,20,81.4084,2.545,20,0.88
3197,8.0,87,4.184095207964242e-06,24.521444,0,0,9,11,0,29,24,14,15,40.3044,2.375,12,0.86
2489,361.4,90,9.277207573987139e-12,92.1278825,28,0,5,2,0,31,1,14,15,231.5326,2.75,11,0.8525
4423,38.0,29,1.091240621311237e-09,87.818184,0,1,5,0,0,26,24,6,14,79.8658,2.806666666666667,19,0.8516666666666667
3567,14.23,48,0.2,58.848,0,0,5,2,1,16,72,19,5,60.0843,2.926666666666666,18,0.54
1631,240.0,52,3.501876360407152e-07,69.825325,0,0,9,7,0,29,24,17,20,1526.45392,2.564830917874396,4,0.3
1622,122.0,6,8.71100500291006e-06,50.0,0,0,5,2,0,41,4,18,21,1526.45392,2.564830917874396,4,0.3
2831,30.0,88,0.025,107.73,27,0,9,11,1,1,48,16,7,231.5326,2.75,11,0.8525
277,28.41,47,2.84436334403519e-08,15.833333,0,0,5,2,0,34,72,3,9,107.8682,1.93,0,1.086666666666667
156,17.0,56,0.01348,27.621,0,1,5,2,1,21,24,16,7,107.8682,1.93,0,1.086666666666667
1861,50.0,41,7.965148857670548e-07,49.36709,0,1,5,11,0,29,24,17,20,502.311426,2.658636363636364,5,1.14
1763,2.5,22,0.0065307974999999,85.078125,0,0,5,2,0,35,24,17,20,261.2319,2.597272727272728,4,0.3
1434,20.0,47,1.044902e-05,22.370241,25,0,5,2,0,34,72,15,12,208.9804,2.02,3,1.035
1636,159.0,6,3.585190448980889e-06,50.0,0,0,5,2,0,41,4,17,20,1526.45392,2.564830917874396,4,0.3
3491,4.0,47,0.1,86.256,33,0,5,2,1,7,48,12,4,195.084,2.28,16,0.805
2132,33.0,28,7.95454e-08,71.82643,0,0,5,2,0,32,48,16,20,79.5454,2.67,10,0.82
2742,145.8,87,5.651570349035755e-10,85.48387,32,0,9,11,0,29,72,9,9,231.5326,2.75,11,0.8525
4802,75.0,62,0.5,74.757,0,1,5,6,1,2,3,17,7,81.4084,2.545,20,0.88
3698,375.4,83,2.120351005800117e-11,106.304344,34,0,12,4,0,25,12,17,20,60.0843,2.926666666666666,18,0.54
1292,18.0,0,0.0003,84.988,0,0,5,9,1,3,24,17,7,196.966569,2.54,2,1.07
1922,20.3,59,0.2,104.97,0,0,9,3,1,9,24,17,7,172.1148,2.666666666666667,7,1.08
1934,12.5,43,0.4,79.365,0,0,5,2,1,8,24,17,7,172.1148,2.666666666666667,7,1.08
3913,199.89,76,0.01,50.0,0,0,9,3,3,11,24,17,7,60.0843,2.926666666666666,18,0.54
601,29.57,47,0.1,61.265,0,0,5,2,1,7,24,19,5,107.8682,1.93,0,1.086666666666667
4081,38.0,29,2.182481242622473e-08,84.545456,0,1,5,0,0,26,24,6,14,79.8658,2.806666666666667,19,0.8516666666666667
3058,10.0,91,0.2,96.05,36,0,5,2,1,4,24,19,5,231.5326,2.75,11,0.8525
729,27.7,46,0.005,100.62,27,0,5,5,1,21,24,17,7,107.8682,1.93,0,1.086666666666667
2458,361.4,90,3.710883029594856e-11,401.9854,28,0,5,2,0,31,72,9,9,231.5326,2.75,11,0.8525
3944,18.3,92,0.01,94.247,0,0,11,3,1,10,24,17,7,60.0843,2.926666666666666,18,0.54
908,61.46,16,0.004,79.487,0,0,5,3,4,21,24,16,7,196.966569,2.54,2,1.07
3558,15.0,46,0.1,7.4954,0,0,5,5,1,21,24,7,7,60.0843,2.926666666666666,18,0.54
2456,361.4,90,3.710883029594856e-11,10.169492,28,0,5,2,0,31,120,15,22,231.5326,2.75,11,0.8525
2699,145.8,87,2.825785174517878e-10,125.0,32,0,9,11,0,29,72,16,20,231.5326,2.75,11,0.8525
1702,34.64,110,0.05,100.0,0,1,9,3,1,21,6,17,7,720.642,2.55,4,0.3
1764,6.0,22,0.00109717398,53.14136,35,0,5,2,0,35,24,17,20,261.2319,2.597272727272728,4,0.3
4103,5.0,91,0.05,136.91,0,0,5,2,1,4,24,17,7,79.8658,2.806666666666667,19,0.8516666666666667
195,7.5,48,7.730097798247071e-07,5.370866,0,0,5,2,0,40,28,17,20,107.8682,1.93,0,1.086666666666667
4566,639.0,30,1.763821445214678e-13,90.075973,0,1,5,0,0,38,12,14,15,81.4084,2.545,20,0.88
3696,375.4,83,8.494996016827391e-11,96.521736,34,0,12,4,0,25,12,17,20,60.0843,2.926666666666666,18,0.54
814,28.0,20,3.729193447288952e-08,100.86957,0,0,13,2,0,42,24,18,21,101.9612772,2.708,1,0.675
2499,361.4,87,1.855441514797428e-11,74.431816,28,0,9,11,0,29,120,15,22,231.5326,2.75,11,0.8525
2098,88.5,6,3.633050017893902e-11,113.78882,0,0,5,2,0,41,3,17,20,143.0914,2.413333333333334,10,0.82
204,8.5,48,7.965320599150378e-08,97.01994,32,0,5,2,0,40,24,18,21,107.8682,1.93,0,1.086666666666667
971,6.5,54,0.015,83.457,12,0,5,6,1,2,24,17,7,196.966569,2.54,2,1.07
1668,40.0,55,0.03,17.29,0,0,5,6,1,4,36,17,7,1526.45392,2.564830917874396,4,0.3
1857,50.0,41,9.956436072088187e-08,89.620255,0,1,5,11,0,29,24,17,20,502.311426,2.658636363636364,5,1.14
2679,145.8,90,7.053159795596625e-11,62.00873,32,0,5,2,0,31,72,15,22,231.5326,2.75,11,0.8525
4406,15.0,35,0.2,66.4,0,0,5,2,3,15,24,17,7,79.8658,2.806666666666667,19,0.8516666666666667
2280,10.0,6,0.005,103.31,0,0,5,2,1,17,24,16,7,79.5454,2.67,10,0.82
3245,65.17,6,0.005,56.079,0,0,5,2,1,17,24,17,7,58.6934,1.91,15,0.74
3609,15.0,6,0.1,58.048,0,0,5,2,1,17,72,17,7,60.0843,2.926666666666666,18,0.54
275,7.5,48,1.546019559649414e-07,37.873005,0,0,5,2,0,40,28,3,9,107.8682,1.93,0,1.086666666666667
4485,4.0,18,0.407042,19.896479,0,1,5,6,0,29,24,15,17,81.4084,2.545,20,0.88
1361,6.0,64,0.05,86.145,0,0,5,2,1,6,24,17,7,196.966569,2.54,2,1.07
428,29.57,46,0.4,9.1379,0,0,5,5,1,21,48,5,0,107.8682,1.93,0,1.086666666666667
4702,24.0,6,3.32907414580317e-06,11.741683,0,0,5,2,0,41,48,23,20,81.4084,2.545,20,0.88
4053,38.0,29,2.182481242622473e-08,91.63636,0,1,5,0,0,26,24,13,15,79.8658,2.806666666666667,19,0.8516666666666667
2183,23.0,6,0.01,56.477,0,0,5,2,1,17,24,17,7,79.5454,2.67,10,0.82
1464,20.0,70,1.044902e-05,71.25,0,0,5,3,0,30,48,17,20,208.9804,2.02,3,1.035
914,61.46,16,0.002,75.524,0,0,5,3,4,21,24,16,7,196.966569,2.54,2,1.07
4412,38.0,44,1.091240621311237e-08,95.454544,0,1,5,0,2,48,24,13,15,79.8658,2.806666666666667,19,0.8516666666666667
4079,50.0,5,0.08,68.222,0,0,5,2,1,21,48,17,7,79.8658,2.806666666666667,19,0.8516666666666667
1253,27.17,6,0.0098483284499999,95.67929,9,0,5,2,0,41,48,17,20,196.966569,2.54,2,1.07
4239,420.7,7,4.825085666213883e-11,107.05633,0,0,5,2,0,46,24,16,20,79.8658,2.806666666666667,19,0.8516666666666667
1135,1.5,103,0.0001,75.97,24,0,5,14,3,11,24,15,8,196.966569,2.54,2,1.07
4819,94.5,99,0.01,57.358,0,0,5,10,1,2,24,17,7,81.4084,2.545,20,0.88
132,29.57,47,0.1,2.8892,0,0,5,2,1,7,72,17,7,107.8682,1.93,0,1.086666666666667
712,27.7,46,0.0005,107.48,27,0,5,5,1,21,48,17,7,107.8682,1.93,0,1.086666666666667
3806,100.33,6,0.1,51.708,0,0,5,2,1,17,72,17,7,60.0843,2.926666666666666,18,0.54
3870,120.0,64,0.2,83.378,0,0,5,2,1,6,96,17,7,60.0843,2.926666666666666,18,0.54
3886,50.0,46,0.4,22.253,0,0,5,5,1,21,4,17,7,60.0843,2.926666666666666,18,0.54
608,50.0,32,0.025,92.768,10,0,5,3,1,21,48,16,7,107.8682,1.93,0,1.086666666666667
3943,100.33,48,0.2,56.322,0,0,5,2,1,16,72,17,7,60.0843,2.926666666666666,18,0.54
4937,10.0,102,0.2,61.08,0,0,7,2,1,15,24,17,7,123.2228,2.736666666666667,21,0.86
3411,1.5,99,0.125,19.973,0,0,5,10,1,2,24,7,7,195.084,2.28,16,0.805
1510,98.4,6,3.12352707151469e-05,18.032787,0,0,5,2,0,41,24,18,21,632.5663,2.586144578313253,4,0.3
3853,9.0,88,0.1,14.249,0,0,9,11,1,1,48,15,1,60.0843,2.926666666666666,18,0.54
1602,240.0,52,3.501876360407153e-07,47.467247,0,0,9,7,0,29,24,17,20,1526.45392,2.564830917874396,4,0.3
4536,20.0,22,1.438160030986969e-07,4.992589,51,0,5,2,0,35,36,9,9,81.4084,2.545,20,0.88
3553,100.0,46,0.005,98.355,0,0,5,5,1,21,24,7,7,60.0843,2.926666666666666,18,0.54
2152,33.0,90,7.954540000000001e-06,32.006794,0,0,5,2,0,31,48,16,20,79.5454,2.67,10,0.82
210,28.41,45,2.84436334403519e-07,14.468085,0,0,5,5,0,45,48,3,9,107.8682,1.93,0,1.086666666666667
29,40.0,22,0.025,43.323,4,0,5,2,1,8,48,11,0,107.8682,1.93,0,1.086666666666667
2577,957.0,30,7.994032100825751e-13,86.861019,0,1,5,0,0,38,24,14,15,231.5326,2.75,11,0.8525
2101,88.5,6,1.054284720475233e-09,96.397514,0,0,5,2,0,41,24,17,20,143.0914,2.413333333333334,10,0.82
1391,18.0,105,0.0003,98.705,0,0,5,13,4,3,24,19,5,196.966569,2.54,2,1.07
2599,361.4,87,7.421766059189711e-11,96.3720415,28,0,9,11,0,29,4,14,15,231.5326,2.75,11,0.8525
2134,52.51,6,1.380640139209588e-08,48.16514,0,0,5,2,0,41,24,17,20,79.5454,2.67,10,0.82
3336,4.0,47,0.05,87.441,33,0,5,2,1,7,72,12,4,195.084,2.28,16,0.805
4454,30.0,44,0.05,68.592,0,1,5,0,3,24,24,7,7,79.8658,2.806666666666667,19,0.8516666666666667
1209,21.7,44,3.93933138e-06,96.98729,27,1,5,0,2,48,24,17,20,196.966569,2.54,2,1.07
4772,18.76,8,0.005,83.677,0,0,9,7,1,4,24,7,7,81.4084,2.545,20,0.88
2665,145.8,90,7.053159795596625e-11,138.86462,32,0,5,2,0,31,72,10,16,231.5326,2.75,11,0.8525
29,40.0,22,0.025,43.323,4,0,5,2,1,8,48,11,0,107.8682,1.93,0,1.086666666666667
2162,239.0,30,1.46424195801364e-10,13.483146,0,1,5,0,0,38,24,0,20,79.5454,2.67,10,0.82
2888,8.0,6,0.002,90.426,7,0,5,2,1,17,48,17,7,231.5326,2.75,11,0.8525
4305,124.9,5,2.458521360223581e-13,97.77778,0,0,5,2,0,45,24,17,20,79.8658,2.806666666666667,19,0.8516666666666667
1977,17.0,29,4.2743890725559e-09,102.08145,0,1,5,0,0,26,24,13,15,58.933195,1.88,8,0.7683333333333334
471,21.8,48,0.7111000000000001,87.606,0,0,5,2,1,16,24,17,7,107.8682,1.93,0,1.086666666666667
2344,170.0,102,6.845358134945428e-08,98.313255,16,0,8,2,0,39,24,17,20,231.5326,2.75,11,0.8525
2542,8.5,83,0.03472989,69.0,48,0,12,4,0,25,48,15,12,231.5326,2.75,11,0.8525
3509,4.0,50,0.025,92.927,33,0,5,3,1,17,48,12,4,195.084,2.28,16,0.805
4713,8.0,9,0.203521,67.05426,0,1,5,6,0,29,24,15,17,81.4084,2.545,20,0.88
1683,30.29,15,0.005,97.922,16,0,12,3,1,5,24,15,1,720.642,2.55,4,0.3
4797,75.0,62,1.0,65.565,0,1,5,6,1,2,3,15,8,81.4084,2.545,20,0.88
2002,200.0,11,2.658600177942857e-09,91.099655,0,0,5,2,0,41,24,15,22,240.797185,2.771428571428571,8,0.7683333333333334
2196,52.51,6,0.05,48.0,0,0,5,2,1,17,24,17,7,79.5454,2.67,10,0.82
554,100.0,59,0.005,96.61,0,0,9,3,1,9,48,7,7,107.8682,1.93,0,1.086666666666667
513,100.0,23,0.0005,87.13,0,1,5,3,3,11,24,7,7,107.8682,1.93,0,1.086666666666667
2423,145.8,90,7.053159795596625e-11,88.389831,32,0,5,2,0,31,1,14,15,231.5326,2.75,11,0.8525
2385,36.0,6,7.508690494654783e-08,78.22526,0,0,5,2,0,41,24,18,21,231.5326,2.75,11,0.8525
1258,28.18,74,0.0984832844999999,104.76614,9,0,5,2,0,41,72,17,20,196.966569,2.54,2,1.07
795,239.0,30,5.996465006486421e-12,101.1236,0,1,5,0,0,38,12,17,20,101.9612772,2.708,1,0.675
2059,88.5,85,3.699868811506005e-07,5.684342e-14,0,0,5,7,0,29,24,17,20,143.0914,2.413333333333334,10,0.82
47,28.41,47,8.533090032105572e-08,58.98305,0,0,5,2,0,34,24,17,20,107.8682,1.93,0,1.086666666666667
2208,30.0,6,0.1,0.7782,0,0,5,2,1,17,48,7,7,79.5454,2.67,10,0.82
4061,50.0,5,0.008,74.169,0,0,5,2,1,21,48,17,7,79.8658,2.806666666666667,19,0.8516666666666667
466,39.94,16,0.01,118.57,8,1,5,3,4,21,24,16,7,107.8682,1.93,0,1.086666666666667
2347,120.0,67,3.243754293690864e-07,116.521736,27,0,1,2,0,39,24,17,20,231.5326,2.75,11,0.8525
392,82.73,99,0.005,33.889,23,0,5,10,1,2,24,5,0,107.8682,1.93,0,1.086666666666667
4398,21.0,37,1.5,34.264,0,0,5,3,4,17,48,17,7,79.8658,2.806666666666667,19,0.8516666666666667
4607,60.0,25,1.574917970775073e-11,80.81022,0,1,5,3,0,45,4,16,20,81.4084,2.545,20,0.88
3675,115.0,44,1.5021075e-07,82.91498,0,1,5,0,2,48,48,4,9,60.0843,2.926666666666666,18,0.54
2196,52.51,6,0.05,48.0,0,0,5,2,1,17,24,17,7,79.5454,2.67,10,0.82
3524,12.5,50,0.05,38.278,18,0,5,3,1,17,72,12,4,195.084,2.28,16,0.805
2043,250.0,38,0.03125,73.852,2,1,5,3,1,13,24,17,7,63.546,1.9,10,0.82
3880,307.6,47,0.01,94.894,0,0,5,2,1,7,48,17,7,60.0843,2.926666666666666,18,0.54
2413,361.4,90,1.855441514797428e-11,114.38183,28,0,5,2,0,31,72,16,20,231.5326,2.75,11,0.8525
3831,50.0,46,0.025,99.588,0,0,5,5,1,21,4,17,7,60.0843,2.926666666666666,18,0.54
2907,8.0,6,0.0005,92.34,7,0,5,2,1,17,72,17,7,231.5326,2.75,11,0.8525
20,28.41,45,2.84436334403519e-07,5.9800663,0,0,5,5,0,45,72,17,20,107.8682,1.93,0,1.086666666666667
2320,361.4,87,3.710883029594856e-11,108.333336,28,0,9,11,0,29,72,9,9,231.5326,2.75,11,0.8525
4013,21.06,48,0.1,55.172,0,0,5,2,1,16,72,17,7,60.0843,2.926666666666666,18,0.54
3667,437.0,83,5.385197971325219e-11,116.08696,25,0,12,4,0,25,12,17,20,60.0843,2.926666666666666,18,0.54
3871,120.0,64,0.5,82.973,0,0,5,2,1,6,96,17,7,60.0843,2.926666666666666,18,0.54
417,90.0,22,0.2,63.25,0,0,5,2,1,8,24,7,7,107.8682,1.93,0,1.086666666666667
1838,26.0,48,4.531832531674185e-06,53.349617,0,0,5,2,0,40,48,17,20,502.311426,2.658636363636364,5,1.14
3317,4.0,47,0.4,43.365,33,0,5,2,1,7,72,12,4,195.084,2.28,16,0.805
4327,11.69,51,1.789786205338525e-07,93.721973,0,0,5,14,0,39,24,23,20,79.8658,2.806666666666667,19,0.8516666666666667
558,29.57,47,0.1,29.167,0,0,5,2,1,7,48,19,5,107.8682,1.93,0,1.086666666666667
2773,12.0,98,0.000324375429369,98.01674,3,0,9,2,0,33,6,3,9,231.5326,2.75,11,0.8525
211,28.41,45,2.84436334403519e-07,9.361702,0,0,5,5,0,45,72,3,9,107.8682,1.93,0,1.086666666666667
1635,159.0,6,3.91195231819164e-06,50.0,0,0,5,2,0,41,4,18,21,1526.45392,2.564830917874396,4,0.3
3459,70.0,44,0.001,93.49,8,1,5,0,3,24,24,7,7,195.084,2.28,16,0.805
562,29.57,47,0.04,10.649,0,0,5,2,1,7,48,5,0,107.8682,1.93,0,1.086666666666667
1868,175.0,48,1.486208533209665e-08,85.442184,0,0,5,2,0,40,72,17,20,502.311426,2.658636363636364,5,1.14
68,28.41,47,2.84436334403519e-07,27.019867,0,0,5,2,0,34,48,18,21,107.8682,1.93,0,1.086666666666667
3290,13.5,47,5.861569102067081e-07,91.89189,33,0,5,2,0,34,48,10,16,195.084,2.28,16,0.805
481,20.0,23,0.0005,82.847,0,1,5,3,3,11,72,7,7,107.8682,1.93,0,1.086666666666667
3076,10.0,94,0.025,3.525,32,0,5,2,1,18,48,16,7,231.5326,2.75,11,0.8525
2632,145.8,90,2.825785174517878e-10,32.31441,32,0,5,2,0,31,72,15,22,231.5326,2.75,11,0.8525
2293,4.0,100,0.02,90.947,0,0,5,2,1,5,24,17,7,12.0107,2.55,4,0.3
2631,145.8,90,5.651570349035755e-10,23.580786,32,0,5,2,0,31,72,15,22,231.5326,2.75,11,0.8525
4073,50.0,5,8e-06,97.574,0,0,5,2,1,21,24,19,5,79.8658,2.806666666666667,19,0.8516666666666667
1256,21.2,6,0.0196966569,96.53333,33,0,5,2,0,41,24,17,20,196.966569,2.54,2,1.07
1433,20.0,47,1.044902e-05,84.43183,27,0,5,2,0,34,24,15,12,208.9804,2.02,3,1.035
3229,24.0,40,6.061056914284088e-08,7.0,27,0,0,0,0,45,72,2,16,70.937445,2.495,13,0.6483333333333333
691,20.0,10,0.0068,2.2727,33,0,9,3,3,11,24,23,7,107.8682,1.93,0,1.086666666666667
1939,12.5,43,0.00625,96.649,0,0,5,2,1,8,24,17,7,172.1148,2.666666666666667,7,1.08
276,100.0,47,8.805064523315808e-08,0.0,0,0,5,2,0,34,24,1,16,107.8682,1.93,0,1.086666666666667
2932,114.0,39,0.005,98.305,36,0,5,2,1,15,24,25,7,231.5326,2.75,11,0.8525
172,29.57,46,0.025,55.21,0,0,5,5,1,21,72,17,7,107.8682,1.93,0,1.086666666666667
184,20.0,22,0.05,0.26316,4,0,5,2,1,8,30,11,0,107.8682,1.93,0,1.086666666666667
2863,10.0,88,0.025,5.4983,32,0,9,11,1,1,48,16,7,231.5326,2.75,11,0.8525
1966,17.0,44,4.2743890725559e-07,22.262444,0,1,5,0,2,48,24,6,14,58.933195,1.88,8,0.7683333333333334
2322,326.5,73,4.026077587644198e-10,79.795074,50,1,5,10,0,29,24,14,15,231.5326,2.75,11,0.8525
2760,12.0,101,0.000324375429369,91.15683,3,0,9,2,0,33,6,3,9,231.5326,2.75,11,0.8525
2438,13.5,28,2.315326e-07,100.04773,0,0,5,2,0,32,48,15,12,231.5326,2.75,11,0.8525
