Tag,Chromophore,Solvent,Absorption max (nm),Emission max (nm),Lifetime (ns),Quantum yield,log(e/mol-1 dm3 cm-1),Molecular weight (g mol-1)
19347,CC(C)c1cccc(C(C)C)c1N1C(=O)c2cc(Cl)c3c4c(Cl)cc5c6c(cc(Cl)c(c7c(Cl)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,Cc1ccccc1,523.0,552.0,5.11,0.95,4.653212514,848.65172
19348,CCCCC(CC)CN1C(=O)c2cc(Oc3ccc(C(C)(C)C)cc3)c3c4c(Cl)cc5c6c(cc(Cl)c(c7c(Oc8ccc(C(C)(C)C)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,Cc1ccccc1,560.0,606.0,6.73,0.72,4.635483747,1028.12616
19349,CC(C)c1cccc(C(C)C)c1N1C(=O)c2cc(Oc3ccc(C(C)(C)C)cc3)c3c4c(Oc5ccc(C(C)(C)C)cc5)cc5c6c(cc(Oc7ccc(C(C)(C)C)cc7)c(c7c(Oc8ccc(C(C)(C)C)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,Cc1ccccc1,581.0,611.0,5.79,0.76,4.790285164,1303.6886
19350,COc1ccc(-c2c3ccccc3c(-c3ccc(OC)cc3)c3ccccc23)cc1,ClCCl,376.0,427.0,4.4,0.59,4.079181246,390.48068
19351,COc1ccc(-c2c3ccccc3c(C#Cc3ccccc3)c3ccccc23)cc1,ClCCl,411.0,452.0,2.8,0.51,4.322219295,384.4768
19352,COc1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(OC)cc3)c3ccccc23)cc1,ClCCl,473.0,492.0,2.9,0.66,4.62324929,438.52468
19353,COc1ccc(-c2c3ccccc3c(-c3ccc(OC)cc3)c3cc4sc(C)cc4cc23)cc1,ClCCl,450.0,469.0,7.4,0.52,4.0,460.59556
19354,COc1ccc(-c2c3ccccc3c(C#Cc3ccccc3)c3cc4cc(C)sc4cc23)cc1,ClCCl,481.0,504.0,7.1,0.73,4.139879086,454.59168
19355,COc1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(OC)cc3)c3cc4sc(C)cc4cc23)cc1,ClCCl,520.0,538.0,5.3,0.75,4.562292864,508.63956
19356,COc1ccc(-c2c3cc4cc(C)sc4cc3c(-c3ccc(OC)cc3)c3cc4cc(C)sc4cc23)cc1,ClCCl,500.0,514.0,9.7,0.61,4.075546961,530.71044
19357,COc1ccc(-c2c3cc4cc(C)sc4cc3c(C#Cc3ccccc3)c3cc4cc(C)sc4cc23)cc1,ClCCl,539.0,561.0,10.8,0.71,4.146128036,524.70656
19358,COc1ccc(C#Cc2c3cc4cc(C)sc4cc3c(C#Cc3ccc(OC)cc3)c3cc4cc(C)sc4cc23)cc1,ClCCl,573.0,590.0,7.7,0.92,4.596597096,578.75444
19359,COc1ccc(-c2c3ccccc3c(-c3ccc(OC)cc3)c3cc4ccccc4cc23)cc1,ClCCl,495.0,511.0,12.1,0.64,3.944482672,440.54056
19360,COc1ccc(-c2c3ccccc3c(C#Cc3ccccc3)c3cc4ccccc4cc23)cc1,ClCCl,523.0,550.0,9.7,0.6,4.220108088,434.53668
19361,COc1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(OC)cc3)c3cc4ccccc4cc23)cc1,ClCCl,559.0,576.0,7.0,0.85,4.519827994,488.58456
19362,COc1ccc(-c2c3cc4ccccc4cc3c(-c3ccc(OC)cc3)c3cc4sc(C)cc4cc23)cc1,ClCCl,550.0,570.0,15.4,0.55,3.880813592,510.65544
19363,COc1ccc(-c2c3cc4ccccc4cc3c(C#Cc3ccccc3)c3cc4cc(C)sc4cc23)cc1,ClCCl,580.0,620.0,11.6,0.45,3.832508913,504.65156
19364,COc1ccc(C#Cc2c3cc4ccccc4cc3c(C#Cc3ccc(OC)cc3)c3cc4sc(C)cc4cc23)cc1,ClCCl,615.0,634.0,11.8,0.64,4.133538908,558.69944
19365,COc1ccc(-c2c3cc4ccccc4cc3c(-c3ccc(OC)cc3)c3cc4ccccc4cc23)cc1,ClCCl,602.0,620.0,7.8,0.09,4.103803721,490.60044
19366,COc1ccc(-c2c3cc4ccccc4cc3c(C#Cc3ccccc3)c3cc4ccccc4cc23)cc1,ClCCl,635.0,697.0,2.2,0.02,3.973127854,484.59656
19367,COc1ccc(C#Cc2c3cc4ccccc4cc3c(C#Cc3ccc(OC)cc3)c3cc4ccccc4cc23)cc1,ClCCl,666.0,706.0,4.6,0.03,4.436162647,538.64444
19368,c1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,ClCCl,337.0,473.0,7.124331865863272,0.24,3.74,270.33416
19369,COc1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,ClCCl,332.0,468.0,9.469505971745983,0.21,3.79,300.36004
19370,Cc1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,ClCCl,341.0,470.0,5.94855532289527,0.28,3.78,284.36104
19371,Fc1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,ClCCl,336.0,469.0,2.2227596042065527,0.32,3.84,288.32422
19372,Clc1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,ClCCl,338.0,478.0,9.74827644191198,0.42,3.67,304.77922
19373,CC(=O)c1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,ClCCl,358.0,506.0,5.6876322932560015,0.43,3.68,312.37104
19374,COc1ccc(-c2cnc3cccc(-c4ccccc4)n23)cc1,ClCCl,341.0,484.0,12.92715391146115,0.26,3.57,300.36004
19375,CC(C)(C)c1ccc(-c2cnc3cccc(-c4ccccc4)n23)cc1,ClCCl,339.0,479.0,4.856814930890518,0.31,3.66,326.44168
19376,N#Cc1ccc(-c2cnc3cccc(-c4ccccc4)n23)cc1,ClCCl,331.0,457.0,7.373448493068143,0.19,4.35,295.34422
19377,COc1ccc(-c2cccc3ncc(-c4ccc(C#N)cc4)n23)cc1,ClCCl,329.0,447.0,5.7403710963421375,0.17,4.2,325.3701
19378,COc1ccc(-c2cnc3cccc(-c4ccc(C(C)=O)cc4)n23)cc1,ClCCl,366.0,537.0,1.0155946077214466,0.1,3.91,342.39692
19379,Cc1ccc(-c2cnc3ccc4ccccc4n23)cc1,ClCCl,324.0,424.0,5.752138055635662,0.42,3.93,258.32316
19380,Cc1cccc(-c2cnc3ccc4ccccc4n23)c1,ClCCl,325.0,425.0,7.702474099446832,0.55,3.96,258.32316
19381,C[n+]1cc2ccc3c[n+](C)c4ccccc4c3c2c2ccccc21,CC#N,465.0,504.0,5.8,0.066,3.602059991,310.39892
19382,C[n+]1ccc2c(ccc3c[n+](C)c4ccc5ccccc5c4c32)c1,CC#N,470.0,566.0,10.2,0.087,3.77815125,310.39892
19383,c1ccc2c(c1)ncc1ccc3cnc4ccccc4c3c12,CC#N,397.0,408.0,6.3,0.14,3.477121255,280.32928
19384,c1ccc2c(c1)ccc1ncc3ccc4cnccc4c3c12,CC#N,403.0,420.0,4.2,0.18,3.72427587,280.32928
19385,CC(C)(C)c1cc(-c2c3cccc4c5cccc6c(-c7cc(C(C)(C)C)cc(C(C)(C)C)c7)c7cccc8c9cccc2c9c(c34)c(c65)c78)cc(C(C)(C)C)c1,Cc1ccccc1,687.0,701.0,12.331385733878392,0.81,4.584760782,727.04476
19386,FC(F)(F)c1ccc(-c2c3cccc4c5cccc6c(-c7ccc(C(F)(F)F)cc7)c7cccc8c9cccc2c9c(c34)c(c65)c78)cc1,Cc1ccccc1,683.0,699.0,10.792837800549098,0.8,4.654157282,638.6088
19387,CC(C)[Si](C#Cc1ccc(-c2c3cccc4c5cccc6c(-c7ccc(C#C[Si](C(C)C)(C(C)C)C(C)C)cc7)c7cccc8c9cccc2c9c(c34)c(c65)c78)cc1)(C(C)C)C(C)C,Cc1ccccc1,727.0,744.0,9.725463041259166,0.38,4.745777218,863.34628
19388,CCCCCCn1c(=O)c2c3oc4ccccc4oc3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O,ClCCl,395.0,487.0,13.800208046674381,54.8 %,3.949390007,490.5542
19389,CCCCCCn1c(=O)c2c3oc4ccccc4sc3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O,ClCCl,437.0,522.0,12.401645809243023,45.0 %,3.505149978,506.6212
19390,CCCCCCn1c(=O)c2c3sc4ccccc4sc3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O,ClCCl,441.0,567.0,10.865441745065791,51.5 %,3.740362689,522.6882
19391,CCCCCCn1c(=O)c2c3[nH]c4ccccc4sc3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O,ClCCl,500.0,614.0,5.663875787862604,37.1 %,4.086359831,505.63714
19392,CCCCCCn1c(=O)c2c3[nH]c4ccccc4oc3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O,ClCCl,454.0,560.0,3.9481356637780207,84.0 %,3.991226076,489.57014
19393,CCCCCCn1c(=O)c2c3[nH]c4ccccc4[nH]c3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O,ClCCl,538.0,641.0,4.991859071864564,61.4 %,3.86923172,488.58608
19394,CCCCCCn1c(=O)c2c3[nH]c4cc5sc6c([nH]c5cc4sc3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O)c1c(=O)n(CCCCCC)c(=O)c1c1c(=O)n(CCCCCC)c(=O)c61,ClCCl,549.0,542.8257518130616,2.225135486942539,86.5 %,4.264817823,933.16064
19395,CCCCCCn1c(=O)c2c3[nH]c4cc5[nH]c6c(oc5cc4oc3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O)c1c(=O)n(CCCCCC)c(=O)c1c1c(=O)n(CCCCCC)c(=O)c61,ClCCl,511.0,755.0231227463516,10.144942185662039,38.0 %,4.127104798,901.02664
19396,CCCCCCn1c(=O)c2c3nc4ccccc4nc3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O,ClCCl,404.0,398.97887511687895,7.987957883785628,65.2 %,4.369215857,486.5702
19397,CCCCCCn1c(=O)c2c3nc4cc5sc6c(nc5cc4sc3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O)c1c(=O)n(CCCCCC)c(=O)c1c1c(=O)n(CCCCCC)c(=O)c61,ClCCl,633.0,522.2402073262735,11.99386500178621,53.7 %,4.924279286,931.14476
19398,O=S1(=O)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(N(c4ccccc4)c4ccccc4)ccc13)c1ccccc12,CCCCCC,434.0,521.0,2.7625446942879894,0.15,4.662161750889297,826.99496
19399,O=S1(=O)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(N(c4ccccc4)c4ccccc4)ccc13)c1ccccc12,Cc1ccccc1,450.0,543.0,4.1332209385630065,0.33,4.325995117443409,826.99496
19400,O=S1(=O)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(N(c4ccccc4)c4ccccc4)ccc13)c1ccccc12,C1CCOC1,443.0,561.0,4.310672228365253,0.42,2.2194006336153542,826.99496
19401,O=S1(=O)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(N(c4ccccc4)c4ccccc4)ccc13)c1ccccc12,ClCCl,451.0,577.0,1.3213779087244903,0.31,3.660330188021514,826.99496
19402,O=S1(=O)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(N(c4ccccc4)c4ccccc4)ccc13)c1ccccc12,CC#N,446.0,598.0,7.523662292440604,0.03,2.428804597972347,826.99496
19403,O=S1(=O)C2=C(c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc13)c1ccccc12,CCCCCC,424.0,485.0,5.553607106904665,0.07,5.986983471987898,979.19048
19404,O=S1(=O)C2=C(c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc13)c1ccccc12,Cc1ccccc1,438.0,543.0,7.1541819851479485,0.11,1.5160942185166404,979.19048
19405,O=S1(=O)C2=C(c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc13)c1ccccc12,C1CCOC1,431.0,599.0,12.663142729761566,0.14,4.582600193533198,979.19048
19406,O=S1(=O)C2=C(c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc13)c1ccccc12,ClCCl,438.0,624.0,7.314743035574559,0.09,3.4169533472920217,979.19048
19407,O=S1(=O)C2=C(c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc13)c1ccccc12,CC#N,430.0,665.0,3.0046276555525337,0.007,5.2579785673243755,979.19048
19408,Cc1ccsc1-c1cc2c3cc(-c4sccc4C)c4nc(C(F)(F)C(F)(F)C(F)(F)F)nc5c(-c6sccc6C)cc(c6cc(-c7sccc7C)c7nc(C(F)(F)C(F)(F)C(F)(F)F)nc1c7c26)c3c45,C1CCOC1,532.0,627.0,4.142250444906804,0.7,4.59,1050.98256
19409,CCCCCCc1ccsc1-c1cc2c3cc(-c4sccc4CCCCCC)c4nc(C(F)(F)C(F)(F)C(F)(F)F)nc5c(-c6sccc6CCCCCC)cc(c6cc(-c7sccc7CCCCCC)c7nc(C(F)(F)C(F)(F)C(F)(F)F)nc1c7c26)c3c45,C1CCOC1,521.0,627.0,13.3121276679128,0.65,4.58,1331.52016
19410,FC(F)(F)C(F)(F)C(F)(F)c1nc2c(-c3ccsc3)cc3c4cc(-c5ccsc5)c5nc(C(F)(F)C(F)(F)C(F)(F)F)nc6c(-c7ccsc7)cc(c7cc(-c8ccsc8)c(n1)c2c37)c4c56,C1CCOC1,538.0,574.0,2.8961072690695397,0.62,4.65,994.87504
19411,Cc1cscc1-c1cc2c3cc(-c4cscc4C)c4nc(C(F)(F)C(F)(F)C(F)(F)F)nc5c(-c6cscc6C)cc(c6cc(-c7cscc7C)c7nc(C(F)(F)C(F)(F)C(F)(F)F)nc1c7c26)c3c45,C1CCOC1,493.0,551.0,3.205272505469473,0.33,4.65,1050.98256
19412,CC(C)(C)/C=C1\C=C(c2ccccc2)C=C1c1ccccc1,C1CCOC1,400.0,460.0,6.860352642181491,52.4 %,3.11,286.41668
19413,C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/C1CCCCC1,C1CCOC1,365.0,420.0,2.1914786223322986,81.6 %,3.03,312.45456
19414,C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1ccccc1,C1CCOC1,438.0,500.0,2.4083825494192985,1.6 %,3.1,306.40692
19415,FC(F)(F)c1ccc(/C=C2\C=C(c3ccccc3)C=C2c2ccccc2)cc1,C1CCOC1,450.0,516.0,6.4236115069589586,26.0 %,2.98,374.40398
19416,COc1cc(/C=C2\C=C(c3ccccc3)C=C2c2ccccc2)cc(OC)c1,C1CCOC1,436.0,509.0,11.170503256681041,25.1 %,3.04,366.45868
19417,C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1cccc(Oc2ccccc2)c1,C1CCOC1,440.0,506.0,12.603107282917444,97.3 %,3.03,398.50368
19418,C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1ccc(-c2cccs2)s1,C1CCOC1,439.0,503.0,10.957027318585391,3.3 %,4.36,394.56092
19419,C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1ccc2ccc3cccc4ccc1c2c34,C1CCOC1,422.0,480.0,13.006169094632494,51.9 %,3.87,430.54868
19420,C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1ccc2c(c1)Cc1ccccc1-2,C1CCOC1,384.0,451.0,12.872833184366312,81.0 %,4.06,394.51568
19421,Cc1ccc(S(=O)(=O)Nc2c(/C=C/c3ccccc3)sc(-c3ccc(N(C)C)cc3)c2-c2ccsc2)cc1,CC#N,465.0,627.0,13.69852478349903,16.8 %,4.250420002,556.77332
19422,Cc1ccc(S(=O)(=O)Nc2c(/C=C/c3ccccc3)sc(-c3ccc(N(C)C)s3)c2-c2cccnc2)cc1,CC#N,395.0,610.0,8.398012436211562,58.3 %,4.294466226,557.76138
19423,Cc1ccc(S(=O)(=O)Nc2cc(-c3ccc(N(C)C)cc3)sc2/C=C/c2ccccc2)cc1,CC#N,415.0,604.0,8.456000421321498,11.1 %,4.390935107,474.64744
19424,COC(=O)/C=C/c1sc(-c2ccc(N(C)C)s2)c(-c2ccsc2)c1N,CC#N,472.0,557.0,4.024035538918419,13.3 %,4.498310554,390.55092
19425,COC(=O)/C=C/c1sc(-c2ccc(N(C)C)cc2)c(-c2cccnc2)c1N,CC#N,415.0,593.0,9.935415150642815,52.4 %,4.584331224,379.48274
19426,COC(=O)/C=C/c1sc(-c2ccc(N(C)C)cc2)cc1N,CC#N,419.0,609.0,8.986232048348663,71.9 %,4.558708571,302.39692
19427,COC(=O)/C=C/c1sc(-c2ccc(N(C)C)cc2)c(-c2ccc(OC)cc2)c1O,CC#N,451.0,606.0,3.804548578342503,54.9 %,4.350248018,409.50462
19428,COC(=O)/C=C/c1sc(-c2ccc(N(C)C)s2)c(-c2cn(C)c3ccccc23)c1O,CC#N,478.0,663.0,4.658287205483249,45.0 %,4.525044807,438.57068
19429,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2oc3c(c21)C1(c2ccccc2-c2ccccc21)c1ccccc1-3,C1CCOC1,367.0,393.0,4.2807201310452685,0.39,5.553883027,544.65156
19430,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2sc3c(c21)C1(c2ccccc2-c2ccccc21)c1ccccc1-3,C1CCOC1,373.0,403.0,7.5963321960954655,0.32,5.390935107,560.71856
19431,c1ccc(-n2c3c(c4c2-c2ccccc2C42c4ccccc4-c4ccccc42)C2(c4ccccc4-c4ccccc42)c2ccccc2-3)cc1,C1CCOC1,375.0,408.0,4.116512997395896,0.37,5.385606274,619.76526
19432,c1ccc(-c2ccc(-c3ccccc3)s2)cc1,C1CCOC1,341.0,389.0,11.18442945241973,0.07,5.357934847,236.33728
19433,c1ccc2c(c1)Cc1c-2sc2c1Cc1ccccc1-2,C1CCOC1,354.0,385.0,12.573956166326736,0.25,5.489958479,260.35928
19434,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2oc3c(c21)C1(c2ccccc2-c2ccccc21)c1ccccc1-3,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2oc3c(c21)C1(c2ccccc2-c2ccccc21)c1ccccc1-3,177.7697972514368,401.0,7.533532329672692,0.089,2.1336619581082314,544.65156
19435,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2sc3c(c21)C1(c2ccccc2-c2ccccc21)c1ccccc1-3,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2sc3c(c21)C1(c2ccccc2-c2ccccc21)c1ccccc1-3,294.6975215988694,492.0,13.201091845961512,0.099,6.629362295274312,560.71856
19436,c1ccc(-n2c3c(c4c2-c2ccccc2C42c4ccccc4-c4ccccc42)C2(c4ccccc4-c4ccccc42)c2ccccc2-3)cc1,c1ccc(-n2c3c(c4c2-c2ccccc2C42c4ccccc4-c4ccccc42)C2(c4ccccc4-c4ccccc42)c2ccccc2-3)cc1,329.723122053537,467.0,3.0428238909834,0.04,6.242499092253432,619.76526
19437,c1ccc(-c2ccc(-c3ccccc3)s2)cc1,c1ccc(-c2ccc(-c3ccccc3)s2)cc1,317.19458828758115,409.0,2.823848672806065,0.017,4.183675281606579,236.33728
19438,c1ccc2c(c1)Cc1c-2sc2c1Cc1ccccc1-2,c1ccc2c(c1)Cc1c-2sc2c1Cc1ccccc1-2,345.40756147140644,748.2552721856628,13.472823706225618,1.0 %,5.068145846137073,260.35928
19439,CC(C)[Si](C#Cc1c2ccc(C(C)(C)C)cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2ccc(C(C)(C)C)cc12)(C(C)C)C(C)C,Cc1ccccc1,440.0,461.0,9.624802660543596,0.92,4.413299764,651.18004
19440,CC(C)[Si](C#Cc1c2ccc(C(C)(C)C)cc2c(C#Cc2c3ccc(C(C)(C)C)cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3ccc(C(C)(C)C)cc23)c2ccc(C(C)(C)C)cc12)(C(C)C)C(C)C,Cc1ccccc1,523.0,541.0,3.0358984412170655,0.02,4.694605199,963.6346
19441,CC(C)[Si](C#Cc1c2ccc(C(C)(C)C)cc2c(C#Cc2c3ccc(C(C)(C)C)cc3c(C#Cc3c4ccc(C(C)(C)C)cc4c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4ccc(C(C)(C)C)cc34)c3ccc(C(C)(C)C)cc23)c2ccc(C(C)(C)C)cc12)(C(C)C)C(C)C,Cc1ccccc1,570.0,589.0,13.616323562196506,0.022,4.781036939,1276.08916
19442,CC(C)[Si](C#Cc1c2ccccc2c(C#Cc2c3ccccc3c(C#Cc3c4ccccc4c(C#Cc4c5ccccc5c(C#C[Si](C(C)C)(C(C)C)C(C)C)c5ccccc45)c4ccccc34)c3ccccc23)c2ccccc12)(C(C)C)C(C)C,Cc1ccccc1,582.0,609.0,5.106385664403652,0.02,4.975431809,1139.68356
19443,CC(C)[Si](C#Cc1c2ccccc2c(C#Cc2c3ccccc3c(C#Cc3c4ccccc4c(C#Cc4c5ccccc5c(C#Cc5c6ccccc6c(C#C[Si](C(C)C)(C(C)C)C(C)C)c6ccccc56)c5ccccc45)c4ccccc34)c3ccccc23)c2ccccc12)(C(C)C)C(C)C,Cc1ccccc1,585.0,623.0,4.729976242562237,0.018,5.130333768,1339.92308
19444,CC(C)[Si](C#Cc1c2ccccc2c(C#Cc2c3ccccc3c(C#Cc3c4ccccc4c(C#Cc4c5ccccc5c(C#Cc5c6ccccc6c(C#Cc6c7ccccc7c(C#C[Si](C(C)C)(C(C)C)C(C)C)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)c3ccccc23)c2ccccc12)(C(C)C)C(C)C,Cc1ccccc1,589.0,629.0,11.498418063710298,39.1 %,5.178976947,1540.1626
19445,F[B-]1(F)n2c(c3cc4ccccc4cc3c2-c2ccccc2)C=C2c3cc4ccccc4cc3C(c3ccccc3)=[N+]21,C1CCOC1,761.0,782.0,11.501598243603942,0.16,5.033423755,544.41062
19446,F[B-]1(F)n2c(c3cc4ccccc4cc3c2-c2ccccc2)C=C2c3cc4ccccc4cc3C(c3ccccc3)=[N+]21,c1ccccc1,765.0,785.0,1.7683288246516198,0.21,5.053078443,544.41062
19447,F[B-]1(F)n2c(c3cc4ccccc4cc3c2-c2ccccc2)C=C2c3cc4ccccc4cc3C(c3ccccc3)=[N+]21,ClCCl,762.0,785.0,9.864950427593143,0.16,5.068185862,544.41062
19448,F[B-]1(F)n2c(c3cc4ccccc4cc3c2-c2ccccc2)C=C2c3cc4ccccc4cc3C(c3ccccc3)=[N+]21,CN(C)C=O,764.0,788.0,1.6321139251601329,0.14,5.0,544.41062
19449,COc1ccccc1C1=[N+]2C(=Cc3c4cc5ccccc5cc4c(-c4ccccc4OC)n3[B-]2(F)F)c2cc3ccccc3cc21,C1CCOC1,738.0,760.0,6.879461615521642,0.29,5.136720567,604.46238
19450,C1=C2c3cc4ccccc4cc3C3=[N+]2[B-]2(Oc4ccccc43)Oc3ccccc3-c3c4cc5ccccc5cc4c1n32,C1CCOC1,830.0,832.0,13.131310947294482,0.013,4.983175072,536.39674
19451,F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3ccccc3C(c3ccccc3)=[N+]21,C1CCOC1,640.0,662.0,11.11967199852334,0.57,5.029383778,444.29086
19452,COC(=O)c1[nH]c(-c2ccccc2)c2nnc3ccc(OC)cc3c12,ClCCl,392.0,475.0,2.23,0.0207,4.079181246,333.3461
19453,COC(=O)c1[nH]c(-c2ccc(Br)cc2)c2nnc3ccc(OC)cc3c12,ClCCl,395.0,475.0,0.58,0.1137,4.146128036,412.24216
19454,COC(=O)c1[nH]c(-c2ccc(OC)cc2)c2nnc3ccc(OC)cc3c12,ClCCl,401.0,504.0,6.1,0.2823,4.041392685,363.37198
19455,COC(=O)c1[nH]c(-c2ccc([N+](=O)[O-])cc2)c2nnc3ccc(OC)cc3c12,ClCCl,436.0,549.0,2.44,0.2619,4.255272505,378.34316
19456,COC(=O)c1[nH]c(-c2ccccc2)c2nnc3ccsc3c12,ClCCl,401.0,478.0,2.13,0.1105,3.77815125,309.34834
19457,COC(=O)c1[nH]c(-c2ccccc2)c2nnc3c4ccccc4oc3c12,ClCCl,403.0,473.0,3.36,0.1672,3.698970004,343.34122
19458,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(N(c2ccc(-c3ccc(N(c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4)c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4)cc3)cc2)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,ClCCl,349.0,422.0,8.167686569089344,0.55,5.0,1598.2708
19459,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(N(c2ccc(-c3ccc4c(c3)C(C)(C)c3cc(-c5ccc(N(c6ccc(-n7c8ccc(C(C)(C)C)cc8c8cc(C(C)(C)C)ccc87)cc6)c6ccc(-n7c8ccc(C(C)(C)C)cc8c8cc(C(C)(C)C)ccc87)cc6)cc5)ccc3-4)cc2)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,ClCCl,373.0,443.0,10.894866062708457,0.71,4.64,1790.53108
19460,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(N(c2ccc(-c3ccc(-c4ccc(N(c5ccc(-n6c7ccc(C(C)(C)C)cc7c7cc(C(C)(C)C)ccc76)cc5)c5ccc(-n6c7ccc(C(C)(C)C)cc7c7cc(C(C)(C)C)ccc76)cc5)cc4)s3)cc2)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,ClCCl,396.0,465.0,7.1235582387742955,0.65,4.74,1680.39668
19461,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(N(c2ccc(-c3ccc(-c4ccc(-c5ccc(N(c6ccc(-n7c8ccc(C(C)(C)C)cc8c8cc(C(C)(C)C)ccc87)cc6)c6ccc(-n7c8ccc(C(C)(C)C)cc8c8cc(C(C)(C)C)ccc87)cc6)cc5)s4)s3)cc2)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,ClCCl,418.0,494.0,12.408476662362077,0.24,4.85,1762.52256
